filename,condition,subject,band,wasserstein_h0,wasserstein_h1,n_windows,tau,corr_mean_persistence_r,corr_mean_persistence_p,corr_total_persistence_r,corr_total_persistence_p,corr_persistence_entropy_r,corr_persistence_entropy_p,corr_max_persistence_r,corr_max_persistence_p,corr_n_features_r,corr_n_features_p
bb32_ut01.mat,slow,bb32,delta,11.586939623282925,0.7412955651454021,15,84,-0.21693045781865616,0.4373964957221711,-0.10459147073399493,0.710668383747868,-0.3440985179966103,0.20916744502931367,-0.23242549051998873,0.4045108399038617,0.05446116913418726,0.8471390563539827
bb32_ut01.mat,slow,bb32,theta,15.29006567973959,1.4988611035456005,15,12,-0.25357142857142856,0.3618161038158896,-0.3107142857142856,0.2596673973372179,-0.08214285714285713,0.7710285652881772,0.12142857142857141,0.6664011137233894,-0.3576388976081965,0.1906145715284321
bb32_ut01.mat,slow,bb32,alpha,15.261300893928682,1.3915892135929524,15,7,0.22142857142857136,0.42771371901637,-0.017857142857142853,0.9496353041738621,-0.06428571428571428,0.8199479653196377,-0.12857142857142856,0.6479163294665075,-0.38259685937331633,0.15928651635888627
bb32_ut01.mat,slow,bb32,beta,13.740929862746025,1.1146884104315842,15,4,-0.1928571428571428,0.4910487016052232,-0.42857142857142855,0.11096021426087677,-0.021428571428571425,0.9395779040128779,-0.6642857142857141,0.006910682984519185,-0.2565739317930645,0.3559634054129063
bb32_ut01.mat,slow,bb32,gamma,17.07928705812591,0.9410955795877796,15,2,-0.0964285714285714,0.7324528633867308,0.07857142857142857,0.7807545523090466,-0.1964285714285714,0.4828987562716336,-0.2178571428571428,0.43539267351553756,-0.27412094101827605,0.32282321108197987
bb32_ut02.mat,slow,bb32,delta,13.85620299103005,0.8740802225566832,15,81,0.24003967925959163,0.3888424909191657,-0.181848241863327,0.5165725044826929,-0.684172319121686,0.004905906715827564,0.5019011475427825,0.05660390058538969,-0.5607529355495381,0.02966281792709644
bb32_ut02.mat,slow,bb32,theta,14.062778907943299,1.326964106978577,15,12,-0.3428571428571428,0.21092379341475206,0.0964285714285714,0.7324528633867308,-0.024999999999999998,0.9295289708192378,0.1607142857142857,0.5671967045803448,0.14602041508114227,0.6035726679388489
bb32_ut02.mat,slow,bb32,alpha,13.959455862931732,1.101862035143871,15,7,-0.3714285714285714,0.17284974708033998,-0.37857142857142856,0.16409082655922064,0.3214285714285714,0.24271904680166836,0.05357142857142857,0.8496099367776071,-0.2902186473238682,0.2940399712100919
bb32_ut02.mat,slow,bb32,beta,12.332488460419622,0.9713298610143901,15,4,0.08214285714285713,0.7710285652881772,-0.021428571428571425,0.9395779040128779,-0.21071428571428572,0.450957865215285,-0.024999999999999998,0.9295289708192378,0.28983268755070235,0.29471176445775177
bb32_ut02.mat,slow,bb32,gamma,16.726414100522785,0.9351132866090311,15,2,0.10714285714285714,0.7039010016261615,-0.049999999999999996,0.859540943467457,0.2928571428571428,0.289471667212401,-0.06071428571428571,0.8298120954425188,0.04000165299502106,0.8874429023023077
bb32_ut03.mat,slow,bb32,delta,15.432738210773602,1.000561296432631,15,31,-0.3142857142857143,0.2539400163236714,-0.22499999999999998,0.420104686907635,-0.4164434191942978,0.1225665970973366,0.13928571428571426,0.6205460876279014,-0.7639272596221649,0.0009154539177420709
bb32_ut03.mat,slow,bb32,theta,14.605365627581667,1.4458544972772718,15,13,0.3071428571428571,0.2654726857102779,0.2964285714285714,0.28335542843426287,0.27499999999999997,0.3212111733193767,-0.3857142857142856,0.1556307945859602,-0.2054820581174297,0.46253246547317306
bb32_ut03.mat,slow,bb32,alpha,15.551955209918,1.2692780682215457,15,7,0.05714285714285713,0.8396998687415758,0.12857142857142856,0.6479163294665075,-0.4357142857142856,0.10449335704406641,-0.11428571428571425,0.6850657626568972,-0.04151651602817253,0.8832067701902107
bb32_ut03.mat,slow,bb32,beta,13.877366842192602,1.0786281395675903,15,3,-0.07857142857142857,0.7807545523090466,-0.039285714285714285,0.8894459296739485,-0.06428571428571428,0.8199479653196377,-0.1464285714285714,0.602549920983054,-0.38759187345162643,0.15345621216644345
bb32_ut03.mat,slow,bb32,gamma,17.51312298779565,0.9695641867744365,15,2,0.2071428571428571,0.4588428049634703,-0.06428571428571428,0.8199479653196377,-0.021428571428571425,0.9395779040128779,0.2178571428571428,0.43539267351553756,0.2742234929827012,0.3226349105537928
bb32_ut04.mat,slow,bb32,delta,12.822335024094826,0.7641421441516566,15,87,0.23368865956736024,0.4018888340951342,-0.21354308546672576,0.44476072329931826,0.09658905768325901,0.732022679443678,0.24577600402774094,0.3772565578129631,-0.2734924679890634,0.3239785553959408
bb32_ut04.mat,slow,bb32,theta,13.965866718059921,1.415038837435045,15,11,0.3,0.27731678036838386,0.3428571428571428,0.21092379341475206,0.41785714285714276,0.1211725360218785,-0.38214285714285706,0.1598236299869673,0.18772685508391057,0.5028684144703157
bb32_ut04.mat,slow,bb32,alpha,14.759640913866376,1.1977705066363142,15,7,-0.1857142857142857,0.5075409629336737,0.3107142857142856,0.2596673973372179,-0.23928571428571427,0.39037931192023567,-0.1607142857142857,0.5671967045803448,0.4841359702385033,0.06744590127245498
bb32_ut04.mat,slow,bb32,beta,12.716398032027277,1.01595191083791,15,4,-0.14285714285714282,0.6115222287644655,0.1964285714285714,0.4828987562716336,-0.32499999999999996,0.23722543823723408,-0.24642857142857136,0.37595051597380524,-0.4367332729787587,0.10359272808205033
bb32_ut04.mat,slow,bb32,gamma,17.109337434400356,1.0732364045025264,15,2,-0.06785714285714285,0.8101088187105131,0.2571428571428571,0.35486036365060913,0.12142857142857141,0.6664011137233894,-0.175,0.5327481481378592,-0.40400380692013443,0.13530954303346948
bb32_ut05.mat,slow,bb32,delta,12.72189458798875,0.7071240201709049,15,87,-0.5256191684138637,0.04418803391963299,-0.32643716775176795,0.23503674682228015,-0.06892780826972209,0.8071642438554337,-0.4887336127356977,0.06450695820131278,0.18047980131352076,0.5197867789792676
bb32_ut05.mat,slow,bb32,theta,13.352724625016258,1.3090795499824375,15,13,0.3071428571428571,0.2654726857102779,0.039285714285714285,0.8894459296739485,-0.035714285714285705,0.8994469934720875,0.1714285714285714,0.5412721760996331,-0.3053398113399358,0.2684330826589737
bb32_ut05.mat,slow,bb32,alpha,15.370071183375453,1.1879147521139035,15,7,-0.22142857142857136,0.42771371901637,0.049999999999999996,0.859540943467457,-0.06785714285714285,0.8101088187105131,0.11071428571428568,0.6944626472070963,0.4291461470013661,0.11042987502686252
bb32_ut05.mat,slow,bb32,beta,13.500699162257527,1.1803590255450622,15,3,-0.05357142857142857,0.8496099367776071,-0.4035714285714285,0.13576799650365623,-0.33928571428571425,0.2160289253419548,-0.4428571428571427,0.0982940655468714,0.18167094952807297,0.5169884279036676
bb32_ut05.mat,slow,bb32,gamma,17.515467080555297,1.001284852705202,15,2,0.125,0.6571356681869504,0.21071428571428572,0.450957865215285,-0.03214285714285714,0.9094621170945906,0.07142857142857141,0.8002959873970544,-0.10526471814895955,0.7088806682981125
bb32_ut06.mat,slow,bb32,delta,13.324847416046039,0.7137141118117004,15,79,-0.003764616262105213,0.9893762576475715,0.11293848786315641,0.688605540840852,0.47627244623006976,0.07269472071926368,0.018823081310526065,0.946914396538727,0.27101818149499624,0.3285500787384461
bb32_ut06.mat,slow,bb32,theta,13.32465686507174,1.2474737723604254,15,14,0.4071428571428571,0.13201266377985377,0.04642857142857142,0.8694915255450946,-0.3428571428571428,0.21092379341475206,-0.18928571428571428,0.49926303323854526,-0.07545903571258297,0.7892551754122105
bb32_ut06.mat,slow,bb32,alpha,15.173965237022866,1.0804621038704918,15,8,-0.1857142857142857,0.5075409629336737,-0.20357142857142854,0.46679507248911234,0.11071428571428568,0.6944626472070963,-0.11428571428571425,0.6850657626568972,0.10172574586465728,0.7182934902180804
bb32_ut06.mat,slow,bb32,beta,13.00515038807642,0.978385836659157,15,4,-0.021428571428571425,0.9395779040128779,0.1607142857142857,0.5671967045803448,0.20357142857142854,0.46679507248911234,0.2571428571428571,0.35486036365060913,0.24866254529360748,0.3714980850984686
bb32_ut06.mat,slow,bb32,gamma,16.846265922137647,0.992343683073016,15,2,-0.04642857142857142,0.8694915255450946,0.21071428571428572,0.450957865215285,-0.30357142857142855,0.27135583600386853,0.09999999999999999,0.7228973252791182,0.114932550273278,0.6833683822158971
bb32_ut07.mat,slow,bb32,delta,14.632665498994188,0.8309724322216445,15,50,-0.09830209465959819,0.7274355135020976,-0.2627346893629261,0.344120125334223,0.023424374030084533,0.9339611779399211,-0.0017873108119926943,0.994956109626683,-0.17642153608734112,0.5293720398687909
bb32_ut07.mat,slow,bb32,theta,13.845337585177434,1.4347241255789995,15,12,0.25,0.36884629178393047,-0.2928571428571428,0.289471667212401,-0.075,0.7905107941552679,0.024999999999999998,0.9295289708192378,-0.33788227939468923,0.21805624504769244
bb32_ut07.mat,slow,bb32,alpha,15.353925720072413,1.2511343240299826,15,7,-0.11785714285714284,0.6757115292213043,0.32499999999999996,0.23722543823723408,0.13214285714285715,0.6387442188840665,0.5928571428571427,0.01984642197018114,-0.1170213849122367,0.6778966497812513
bb32_ut07.mat,slow,bb32,beta,12.444245115870617,0.7889170503046066,15,4,0.532142857142857,0.041158580386934415,0.37499999999999994,0.16843274984674558,-0.6214285714285712,0.013402006712181795,0.08214285714285713,0.7710285652881772,-0.5549039563523975,0.03178746033334452
bb32_ut07.mat,slow,bb32,gamma,16.98629355665905,1.020414302075964,15,2,0.125,0.6571356681869504,0.2607142857142857,0.34797945986279355,-0.4928571428571427,0.06195100671416867,0.21071428571428572,0.450957865215285,0.0689052856838321,0.8072261615245112
bb32_ut08.mat,slow,bb32,delta,13.763173828956146,0.8587743715387259,15,68,0.24014491171543909,0.38862825143295077,-0.10035906758257156,0.7219386950252256,0.08728715609439695,0.7570749968981557,-0.4193575323986025,0.1197049713836717,-0.2662899972916749,0.33738747613972475
bb32_ut08.mat,slow,bb32,theta,14.297425734700132,1.410364169405766,15,13,-0.3142857142857143,0.2539400163236714,0.19999999999999998,0.4748139645221684,-0.42499999999999993,0.11429547548052224,-0.2071428571428571,0.4588428049634703,-0.41081681256119007,0.12822393507193797
bb32_ut08.mat,slow,bb32,alpha,15.230754692835726,1.1747061965860166,15,6,-0.1857142857142857,0.5075409629336737,-0.06428571428571428,0.8199479653196377,-0.4071428571428571,0.13201266377985377,-0.21428571428571427,0.44314093482351424,-0.21889923005089099,0.43314488546881447
bb32_ut08.mat,slow,bb32,beta,14.260346179332048,1.1013447968235923,15,4,0.39999999999999997,0.13959512937214466,-0.05357142857142857,0.8496099367776071,-0.41785714285714276,0.1211725360218785,0.075,0.7905107941552679,-0.5550613049168693,0.0317288472348242
bb32_ut08.mat,slow,bb32,gamma,18.1822050232672,0.9845206393098649,15,2,-0.2785714285714285,0.3147094732307908,-0.11428571428571425,0.6850657626568972,0.4428571428571427,0.0982940655468714,-0.08928571428571427,0.751672517350277,0.36970378733396697,0.1750098706971626
bb32_ut11.mat,slow,bb32,delta,12.030800452084328,0.6428078834413855,15,86,-0.07252406676228422,0.7972914903748043,-0.20548485582647197,0.46252623782970004,0.18333969940564224,0.513079630529091,-0.17325193726545673,0.5369128262072405,-0.06537613773086562,0.8169411800852489
bb32_ut11.mat,slow,bb32,theta,14.482023118573354,1.2996095134109125,15,14,-0.049999999999999996,0.859540943467457,-0.5107142857142856,0.05172549836826929,0.13928571428571426,0.6205460876279014,0.15357142857142855,0.5847640949410158,-0.0036429872495446266,0.9897194775867929
bb32_ut11.mat,slow,bb32,alpha,14.774235004933113,1.221894898576352,15,7,0.3142857142857143,0.2539400163236714,0.075,0.7905107941552679,0.46071428571428563,0.08393338135031411,0.3178571428571428,0.24829056581701822,-0.11603469339120213,0.680479460314295
bb32_ut11.mat,slow,bb32,beta,13.936561462655243,1.081741287659511,15,4,0.15,0.5936302027425882,0.41785714285714276,0.1211725360218785,0.05714285714285713,0.8396998687415758,-0.15714285714285714,0.5759526006037947,-0.5845020707474793,0.022117801027503978
bb32_ut11.mat,slow,bb32,gamma,18.006937333336175,1.1902175313751768,15,2,0.021428571428571425,0.9395779040128779,-0.24285714285714283,0.38312834183934175,0.16785714285714282,0.5498555542278019,-0.20196612175517448,0.4703912512291848,0.39241083768549023,0.14796816711490743
bb32_ut14.mat,slow,bb32,delta,14.35655600242657,0.8709010481734397,15,30,0.16785714285714282,0.5498555542278019,-0.5642857142857142,0.028432522148708533,-0.21428571428571427,0.44314093482351424,-0.05357142857142857,0.8496099367776071,-0.11765421523668612,0.6762418710922116
bb32_ut14.mat,slow,bb32,theta,13.864511621935257,1.333416096828564,15,12,-0.2607142857142857,0.34797945986279355,0.125,0.6571356681869504,-0.2285714285714285,0.41256617049636035,-0.22142857142857136,0.42771371901637,0.21647817003513328,0.4383761937586974
bb32_ut14.mat,slow,bb32,alpha,14.078582622420237,1.2354846060547713,15,6,-0.035714285714285705,0.8994469934720875,-0.10714285714285714,0.7039010016261615,0.04642857142857142,0.8694915255450946,-0.3142857142857143,0.2539400163236714,-0.000916676928413053,0.9974130756334062
bb32_ut14.mat,slow,bb32,beta,13.09021763324074,1.0257849216680344,15,4,0.17857142857142855,0.5242843600465525,-0.4035714285714285,0.13576799650365623,0.4035714285714285,0.13576799650365623,0.28928571428571426,0.29566536100437785,-0.5118257958122737,0.05113292390270624
bb32_ut14.mat,slow,bb32,gamma,18.043303418425293,0.9666222640617738,15,2,-0.1464285714285714,0.602549920983054,-0.18928571428571428,0.49926303323854526,0.1964285714285714,0.4828987562716336,-0.35357142857142854,0.19607167843419876,-0.2914056981551338,0.2919794781720969
bb32_ut17.mat,slow,bb32,delta,14.086730595967607,0.806637005351998,15,28,0.36785714285714277,0.17734214689349137,-0.007142857142857141,0.9798442277615982,0.02150551448197962,0.9393613149587409,0.5785714285714285,0.02384665876299661,-0.07543701444309661,0.7893154001079776
bb32_ut17.mat,slow,bb32,theta,13.636313706173087,1.2582038048663844,15,11,0.35357142857142854,0.19607167843419876,-0.22499999999999998,0.420104686907635,-0.0857142857142857,0.7613341261907667,0.08214285714285713,0.7710285652881772,-0.3688824835067467,0.17604466481230985
bb32_ut17.mat,slow,bb32,alpha,15.600376519171059,1.265145860287558,15,6,-0.09999999999999999,0.7228973252791182,-0.13214285714285715,0.6387442188840665,-0.11071428571428568,0.6944626472070963,-0.3714285714285714,0.17284974708033998,-0.05377031245929204,0.8490575068524034
bb32_ut17.mat,slow,bb32,beta,13.763576068411405,1.006576242919591,15,4,0.6214285714285712,0.013402006712181795,0.475,0.07357086204591354,-0.25357142857142856,0.3618161038158896,-0.06785714285714285,0.8101088187105131,0.30692167577413476,0.26583477269345
bb32_ut17.mat,slow,bb32,gamma,16.917014380164836,0.9240123887992022,15,2,0.4392857142857142,0.10136057119347243,0.3607142857142856,0.18655437415416354,-0.2321428571428571,0.40509874069364893,0.017857142857142853,0.9496353041738621,0.06250041023823355,0.824875857951353
bb32_ut19.mat,slow,bb32,delta,13.083070893297425,0.6816989577815923,15,61,-0.10723864871956167,0.7036473184695166,0.1268990676514813,0.6522275749932581,-0.17431911788999155,0.5343686078600756,0.1537087298313717,0.5844243269545992,0.3490885482382673,0.2022014636850835
bb32_ut19.mat,slow,bb32,theta,13.679709538291576,1.2585895033591485,15,12,-0.10714285714285714,0.7039010016261615,0.07857142857142857,0.7807545523090466,0.15,0.5936302027425882,0.039285714285714285,0.8894459296739485,-0.3019070004059582,0.27412419940706517
bb32_ut19.mat,slow,bb32,alpha,13.26126127232692,1.141793697023645,15,6,-0.2321428571428571,0.40509874069364893,-0.6535714285714285,0.008230371463638973,0.08928571428571427,0.751672517350277,-0.2285714285714285,0.41256617049636035,-0.634420575660426,0.011074062202615208
bb32_ut19.mat,slow,bb32,beta,11.216674673432419,0.874803867717655,15,4,-0.6249999999999999,0.012727453511233668,-0.28571428571428564,0.3019363513225493,-0.10714285714285714,0.7039010016261615,-0.39642857142857135,0.1434945314423536,0.07658166651177764,0.7861864310284037
bb32_ut19.mat,slow,bb32,gamma,16.51591800833296,0.9199652258718334,15,2,0.2285714285714285,0.41256617049636035,0.2642857142857143,0.3411737579900821,0.19999999999999998,0.4748139645221684,-0.35357142857142854,0.19607167843419876,-0.06423326827231908,0.8200926414471642
bb32_ut20.mat,slow,bb32,delta,14.097007041569244,0.9529545465346759,15,33,-0.4357142857142856,0.10449335704406641,0.13214285714285715,0.6387442188840665,0.18638112551049002,0.5059905561870146,0.4357142857142856,0.10449335704406641,-0.2578483140393151,0.35349524988758396
bb32_ut20.mat,slow,bb32,theta,13.941022072677505,1.4501440649161663,15,13,-0.41785714285714276,0.1211725360218785,0.3928571428571428,0.14746665531132622,0.1357142857142857,0.6296204418728145,-0.3071428571428571,0.2654726857102779,0.40526255009448436,0.1339808732830781
bb32_ut20.mat,slow,bb32,alpha,14.920242611750904,1.1905976206835112,15,7,-0.19999999999999998,0.4748139645221684,-0.39642857142857135,0.1434945314423536,-0.30357142857142855,0.27135583600386853,-0.021428571428571425,0.9395779040128779,-0.08514548641150659,0.7628759345236403
bb32_ut20.mat,slow,bb32,beta,12.777555188735757,0.9576105957586555,15,3,0.15,0.5936302027425882,-0.2928571428571428,0.289471667212401,-0.17857142857142855,0.5242843600465525,0.1857142857142857,0.5075409629336737,-0.2407070613336012,0.38748485919892683
bb32_ut20.mat,slow,bb32,gamma,17.24493480735709,1.08461165149385,15,2,0.11071428571428568,0.6944626472070963,0.11785714285714284,0.6757115292213043,-0.125,0.6571356681869504,0.35357142857142854,0.19607167843419876,-0.18289543244684853,0.5141189357645529
bb32_ut23.mat,slow,bb32,delta,13.724586087260938,0.7973429177285171,15,35,-0.10723864871956167,0.7036473184695166,0.4700627435540786,0.0770422267977096,-0.3602595103059825,0.18715121157453476,-0.03932083786383928,0.8893476476289428,-0.007485362300174546,0.9788779379371543
bb32_ut23.mat,slow,bb32,theta,12.731866253086984,1.2251354879986844,15,11,-0.09999999999999999,0.7228973252791182,0.36785714285714277,0.17734214689349137,0.1928571428571428,0.4910487016052232,0.2642857142857143,0.3411737579900821,-0.2110521099349046,0.4502155329126212
bb32_ut23.mat,slow,bb32,alpha,13.822982492167032,1.1191920824129262,15,7,0.3178571428571428,0.24829056581701822,-0.175,0.5327481481378592,-0.09999999999999999,0.7228973252791182,-0.05357142857142857,0.8496099367776071,0.11605100746750671,0.6804367289221037
bb32_ut23.mat,slow,bb32,beta,12.088145877002214,0.8754120664303829,15,3,-0.15,0.5936302027425882,-0.06428571428571428,0.8199479653196377,0.13928571428571426,0.6205460876279014,-0.21428571428571427,0.44314093482351424,0.6139628460321516,0.014901362859208843
bb32_ut23.mat,slow,bb32,gamma,15.666946772598132,0.7773068270024271,15,2,0.04285714285714285,0.8794603130258999,-0.024999999999999998,0.9295289708192378,0.0964285714285714,0.7324528633867308,-0.1964285714285714,0.4828987562716336,-0.18397573938191455,0.5115933739380849
bb34_ut01.mat,slow,bb34,delta,12.90398649963044,0.8237028166136275,15,84,-0.21693045781865616,0.4373964957221711,-0.03873758175333145,0.8909798951642081,-0.5493502655735357,0.03390888269897661,0.02905318631499859,0.9181365493553618,-0.30151795659615405,0.2747737126752085
bb34_ut01.mat,slow,bb34,theta,15.081446035061626,1.5589021252082502,15,12,-0.15,0.5936302027425882,-0.3857142857142856,0.1556307945859602,-0.20357142857142854,0.46679507248911234,0.1964285714285714,0.4828987562716336,-0.0878659234751525,0.7555093940912649
bb34_ut01.mat,slow,bb34,alpha,15.554651250832796,1.3239221762543536,15,7,-0.13928571428571426,0.6205460876279014,-0.09285714285714285,0.742045009907367,0.11785714285714284,0.6757115292213043,-0.5,0.05769884126896001,0.17617081189926434,0.5299668071183051
bb34_ut01.mat,slow,bb34,beta,13.518898631479797,1.0613846922044399,15,4,0.049999999999999996,0.859540943467457,-0.07142857142857141,0.8002959873970544,-0.23928571428571427,0.39037931192023567,0.12857142857142856,0.6479163294665075,-0.16088719275350533,0.5667742247338216
bb34_ut01.mat,slow,bb34,gamma,17.124531159116096,1.0199775781002582,15,2,0.16428571428571426,0.5584973732486012,0.1857142857142857,0.5075409629336737,0.06428571428571428,0.8199479653196377,0.22142857142857136,0.42771371901637,0.03269820855964112,0.9079039144176714
bb34_ut02.mat,slow,bb34,delta,13.114755651762136,0.7434995442647729,15,81,0.16730038251426085,0.5511989306102906,-0.24003967925959163,0.3888424909191657,0.6280089197908013,0.012179849365745758,-0.18912217153786007,0.49964071256545795,-0.10134007303875522,0.7193215898236018
bb34_ut02.mat,slow,bb34,theta,14.713006599347665,1.5677558118613313,15,12,-0.12857142857142856,0.6479163294665075,-0.16428571428571426,0.5584973732486012,-0.0035714285714285704,0.9899214068809781,-0.22499999999999998,0.420104686907635,-0.030659758920611183,0.9136248748448648
bb34_ut02.mat,slow,bb34,alpha,15.626821639921463,1.3228252152186628,15,7,-0.3321428571428571,0.2264717590707243,0.03214285714285714,0.9094621170945906,0.11428571428571425,0.6850657626568972,0.1714285714285714,0.5412721760996331,0.43025644729218754,0.10941029530777667
bb34_ut02.mat,slow,bb34,beta,14.428669789708463,1.1449754355484685,15,4,-0.35,0.2009453508162933,-0.4357142857142856,0.10449335704406641,0.25357142857142856,0.3618161038158896,-0.2607142857142857,0.34797945986279355,-0.23230643052688038,0.40475843982601034
bb34_ut02.mat,slow,bb34,gamma,18.224417288366407,1.2638279670286414,15,2,0.08214285714285713,0.7710285652881772,-0.28928571428571426,0.29566536100437785,0.03214285714285714,0.9094621170945906,0.07857142857142857,0.7807545523090466,-0.1599645061815708,0.5690302432520875
bb34_ut04.mat,slow,bb34,delta,12.550927936726035,0.7015629698561712,15,87,0.2900962670491369,0.2942528858869576,0.4794646635951012,0.07052975489160858,-0.1629940348404996,0.5616370729968578,0.3827659079120556,0.15908682801391083,-0.02582765910337757,0.9272015428906668
bb34_ut04.mat,slow,bb34,theta,15.209270361123151,1.5268656883400928,15,11,0.21071428571428572,0.450957865215285,-0.125,0.6571356681869504,0.08214285714285713,0.7710285652881772,0.05714285714285713,0.8396998687415758,-0.01173292844274441,0.9668971854382034
bb34_ut04.mat,slow,bb34,alpha,15.363386779433457,1.2180595351770644,15,7,0.24642857142857136,0.37595051597380524,-0.03214285714285714,0.9094621170945906,-0.06071428571428571,0.8298120954425188,0.24285714285714283,0.38312834183934175,0.29041398652551387,0.29370031226356214
bb34_ut04.mat,slow,bb34,beta,14.479686307899561,1.173216214502447,15,4,0.15,0.5936302027425882,0.021428571428571425,0.9395779040128779,0.035714285714285705,0.8994469934720875,-0.37499999999999994,0.16843274984674558,-0.4597286950426032,0.08468457831236893
bb34_ut04.mat,slow,bb34,gamma,18.554454087681048,1.2275522391350957,15,2,0.14285714285714282,0.6115222287644655,0.35,0.2009453508162933,-0.05357142857142857,0.8496099367776071,-0.5249999999999999,0.04448390580010643,-0.12000000000000002,0.6701199477046662
bb34_ut05.mat,slow,bb34,delta,12.477989413784552,0.6994378442460113,15,87,-0.023975611190807815,0.9324103468931804,-0.04795122238161563,0.8652468657358816,0.40590820425503005,0.13330280245085174,-0.352257056726484,0.19785636954596209,0.395935572236044,0.14403850611573005
bb34_ut05.mat,slow,bb34,theta,15.800667086146166,1.5762573674847962,15,13,0.07857142857142857,0.7807545523090466,-0.27499999999999997,0.3212111733193767,-0.10357142857142855,0.7133796306287292,-0.2178571428571428,0.43539267351553756,-0.06975049735493585,0.8049032898819442
bb34_ut05.mat,slow,bb34,alpha,15.448689458466852,1.2771339640709827,15,7,-0.1357142857142857,0.6296204418728145,-0.09999999999999999,0.7228973252791182,-0.06428571428571428,0.8199479653196377,0.22142857142857136,0.42771371901637,0.2942877615621937,0.28701235849951945
bb34_ut05.mat,slow,bb34,beta,13.662652401510153,1.174224570441208,15,3,-0.3714285714285714,0.17284974708033998,-0.2071428571428571,0.4588428049634703,0.06071428571428571,0.8298120954425188,0.24642857142857136,0.37595051597380524,0.04718724370077257,0.8673761716277546
bb34_ut05.mat,slow,bb34,gamma,18.16898742118412,1.239308239313232,15,2,0.21071428571428572,0.450957865215285,-0.04642857142857142,0.8694915255450946,0.3285714285714285,0.23180969720615968,0.3285714285714285,0.23180969720615968,-0.5772096294343017,0.024257755391030155
bb34_ut06.mat,slow,bb34,delta,12.695854732613471,0.8514197797013204,15,79,-0.5044585791220986,0.05515502376302529,-0.5684570555778872,0.027029934189284288,0.3231848742275473,0.24000774956579896,-0.5759862881020977,0.024631628124782538,0.05260906162952779,0.8522839688280404
bb34_ut06.mat,slow,bb34,theta,14.40156352792184,1.4198302241389258,15,14,-0.5607142857142856,0.029676496094474678,0.28928571428571426,0.29566536100437785,0.11071428571428568,0.6944626472070963,-0.2285714285714285,0.41256617049636035,0.10330466036094722,0.7140892207990566
bb34_ut06.mat,slow,bb34,alpha,15.106841140390625,1.3187178079703712,15,8,0.2285714285714285,0.41256617049636035,-0.014285714285714282,0.9596997645989476,0.10357142857142855,0.7133796306287292,-0.08928571428571427,0.751672517350277,0.336355532613848,0.22027529120231726
bb34_ut06.mat,slow,bb34,beta,13.753808912267635,1.1605189079212936,15,4,0.06428571428571428,0.8199479653196377,0.5071428571428571,0.05366366378080588,0.07857142857142857,0.7807545523090466,-0.3321428571428571,0.2264717590707243,-0.2926859123411613,0.28976685446405726
bb34_ut06.mat,slow,bb34,gamma,17.03068018135213,1.227492590097146,15,2,0.3285714285714285,0.23180969720615968,0.34642857142857136,0.2058959920935512,0.0964285714285714,0.7324528633867308,0.4392857142857142,0.10136057119347243,0.03170310664258224,0.910696184767217
bb34_ut07.mat,slow,bb34,delta,14.03585223186296,0.8684886007907671,15,50,-0.1626452838913352,0.5624860699025238,0.1554960406433644,0.5800088080223613,0.12432936985198713,0.6588720186684873,-0.128686378463474,0.6476203746474887,0.47810935421510886,0.07144317813980182
bb34_ut07.mat,slow,bb34,theta,15.954765177532732,1.6185581936422275,15,12,0.3928571428571428,0.14746665531132622,0.11785714285714284,0.6757115292213043,0.09285714285714285,0.742045009907367,-0.075,0.7905107941552679,0.047234174935742945,0.8672453437602319
bb34_ut07.mat,slow,bb34,alpha,15.949215710117052,1.2828457094746595,15,7,0.6642857142857141,0.006910682984519185,0.2178571428571428,0.43539267351553756,-0.175,0.5327481481378592,0.532142857142857,0.041158580386934415,-0.0948528448902653,0.7366805121598289
bb34_ut07.mat,slow,bb34,beta,13.676270920564043,1.0787005887509047,15,4,0.38928571428571423,0.15151193679039388,-0.19999999999999998,0.4748139645221684,-0.021428571428571425,0.9395779040128779,0.09999999999999999,0.7228973252791182,-0.36289964273356723,0.1837036004170229
bb34_ut07.mat,slow,bb34,gamma,17.987858534189886,1.1792547535836606,15,2,0.07857142857142857,0.7807545523090466,-0.05357142857142857,0.8496099367776071,-0.10714285714285714,0.7039010016261615,0.15,0.5936302027425882,-0.10940486488466432,0.6979183529806141
bb34_ut08.mat,slow,bb34,delta,12.685544265699862,0.7734737379924302,15,68,-0.27240318343840847,0.3259866231853009,-0.3978520179166229,0.14193167500270515,-0.23276574958505852,0.4038036684718562,-0.2616504261974187,0.34618826696424576,0.015908567744228,0.95512569891491
bb34_ut08.mat,slow,bb34,theta,14.836150833111606,1.525650413611335,15,13,0.039285714285714285,0.8894459296739485,0.3607142857142856,0.18655437415416354,-0.2178571428571428,0.43539267351553756,0.532142857142857,0.041158580386934415,-0.09258212014822587,0.7427851485304084
bb34_ut08.mat,slow,bb34,alpha,14.731725769348039,1.3261548056654944,15,6,0.36428571428571427,0.18191025904581395,0.17857142857142855,0.5242843600465525,-0.12857142857142856,0.6479163294665075,0.2178571428571428,0.43539267351553756,0.24087521672443432,0.38714318780021084
